	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
124_DCM	97.9934	95.1227	94.9264	96.6301	96.2299	94.4267	95.7274	94.9567	93.6331	94.9454	92.0102	93.4574	92.5485	93.3799	95.1152	96.0063	96.2474	91.9940	97.3375	93.6327	91.9366	97.2241	92.5400	92.6161	91.5084	89.7054	90.7041	90.1387	91.1170	89.4045	87.4004	87.9991	97.9906	88.7164	92.0488	90.9593	88.9716	97.5660	89.4906	90.3078	90.2992	93.7671	93.4620	98.4714	92.4901	95.3963	91.9758	97.1799	89.2195	87.7704	90.8075	89.5520	88.3169	96.6211	90.4390	90.5995	95.7410	90.9091	98.8843	99.0071	99.1763	99.3047	98.7887	98.9056	85.8134	96.6555	82.7860	93.0782	92.4966	90.6720	83.8006	87.0314	84.3629	97.5177	80.4747	43.1270	91.4516	55.6626	52.9777	52.6810	0.0000	49.7279	64.8079	55.9688	91.2410	95.7291	87.1270	89.0963	95.9708	83.0710	97.5283	97.7576	99.9970	99.1205	99.4131	98.7751	99.7075	99.7440	99.1876	99.0619	98.6698	99.3242	99.4753	99.3657	98.6247	99.5161	99.3806	99.6402	99.2841	98.9103	99.1323	99.3218	98.8592	99.3129	99.4895	99.2602	99.2975	99.3605	99.3095	99.5223	99.3302	99.5048	99.3396	99.5374	99.3690	99.3796	99.3772	99.1047	99.3548	99.6492	99.1690
124_SUR	97.2847	95.1307	92.0715	95.6726	96.7830	94.2278	95.1129	95.2359	92.9262	95.5196	91.3478	92.4668	95.8687	92.0777	93.9773	94.6331	96.6082	91.2951	97.9293	92.1510	90.5630	97.5812	91.1078	94.4190	88.7555	92.2465	87.9773	87.0562	89.2138	85.9461	89.2007	83.8395	97.4508	86.1538	91.2916	90.3579	89.9825	97.5741	88.9399	90.5203	90.4052	93.9650	93.5199	98.0028	93.3391	96.4556	90.6830	96.5239	88.6316	93.5643	90.5567	87.6945	87.9393	95.8244	88.9887	91.3209	95.1561	90.2973	98.7709	98.5998	99.1832	99.2828	99.0143	99.0392	90.0088	97.4951	70.4368	93.1558	89.5907	86.3289	77.1510	80.7214	86.8631	97.8932	70.1859	65.7913	90.8486	36.8374	80.5813	35.5384	49.7279	0.0000	85.2867	37.2770	95.5633	94.8568	82.2574	91.0662	94.9752	75.5890	97.5531	97.8680	99.9963	99.1281	99.3249	98.0887	99.7044	99.6847	99.1613	98.7642	97.4404	99.3514	99.3965	99.1103	98.5336	99.3588	99.2456	99.4068	99.1642	98.8043	99.1273	99.2792	99.0065	99.2962	99.4700	99.1472	99.3181	99.3518	98.9572	99.4553	99.1319	99.4872	99.3738	99.4887	99.3841	99.4221	99.2805	99.0879	99.2956	99.5702	99.1978
125_DCM	98.7240	97.4250	96.5812	97.9065	97.5548	95.2778	97.8282	96.4192	96.8103	96.3331	96.0493	97.0203	91.4447	96.8089	98.2683	98.7552	97.1654	96.4226	97.5002	97.5104	96.3703	96.9780	96.7371	94.4671	97.2641	93.5982	96.9753	97.2378	96.5730	96.8990	92.6872	95.9972	97.7313	95.6431	96.1936	95.5090	92.0952	97.2865	93.2944	93.6111	93.3543	96.2035	96.0849	98.9222	95.4963	96.9688	94.4444	97.1200	95.4233	91.3968	94.8130	95.6492	92.8535	97.1925	94.7243	93.9746	96.0336	94.8690	99.1010	99.1756	99.3028	99.3172	99.0216	99.4038	93.3720	96.1267	97.2785	96.9380	96.5665	97.6287	96.0055	95.7097	92.6424	97.5402	95.9905	71.1636	95.0706	90.0063	57.0371	88.2080	64.8079	85.2867	0.0000	85.4817	94.4439	96.2058	96.4524	92.3284	95.6968	95.3276	97.9857	97.8138	99.9966	99.3586	99.3793	98.3803	99.8055	99.7458	99.2013	98.8850	98.0401	99.3973	99.4513	99.2185	98.5036	99.4501	98.7846	99.4552	99.3270	99.3475	99.3366	99.4505	99.0803	99.4643	99.7317	99.6562	99.4695	99.6489	99.3013	99.4855	99.1705	99.5698	99.4226	99.4801	99.1363	99.5770	99.4786	99.1601	99.4078	99.5734	99.1714
125_SUR	97.7988	95.9872	93.8586	96.6102	97.2390	94.9460	95.9150	95.8788	93.5288	97.1783	91.5407	91.4505	95.9429	91.2414	92.7302	93.4222	96.0118	90.9218	98.2883	92.0041	90.2630	97.3727	90.8601	94.7688	90.0013	93.0695	89.6029	88.5729	89.2973	88.1322	90.8973	86.8726	97.3174	88.3279	92.2912	91.4932	90.8495	97.9784	90.8973	91.6609	91.2684	94.7981	95.0500	98.6833	94.1966	96.1136	92.7451	97.1246	90.0335	94.6369	92.2422	89.7784	90.0669	97.1381	91.3645	92.1271	95.3992	91.9703	99.0034	98.8388	99.1317	99.3412	98.9387	98.8781	92.5109	97.9557	77.5400	94.8070	92.3751	89.8712	82.5366	85.2597	90.1062	98.0937	76.2422	72.9103	92.3476	50.9886	84.0588	43.9364	55.9688	37.2770	85.4817	0.0000	96.4400	95.4621	85.9317	93.7830	96.2110	80.4636	97.9500	98.4156	99.9963	99.1818	99.4978	98.4585	99.7341	99.7858	99.2177	99.0123	98.3518	99.4134	99.4455	99.3164	98.7910	99.5211	98.6915	99.4867	99.3240	98.9893	99.1620	99.4429	99.1259	99.4121	99.5416	99.2821	99.3572	99.4176	99.2623	99.5799	99.4261	99.5899	99.4762	99.5453	99.1432	99.5029	99.3883	99.2286	99.4351	99.7028	99.1520
137_DCM	97.6730	92.6685	96.7493	96.1503	92.6682	91.8485	95.1085	93.6983	96.0281	98.3420	94.4717	95.7188	90.9906	96.1781	96.4922	97.5010	98.5928	94.0751	97.1115	95.2902	94.8679	98.2006	95.4513	91.5534	96.4270	88.7286	96.3861	96.5004	95.7949	95.6629	88.2104	93.0370	98.5457	93.9661	92.9214	92.8972	91.0998	98.0667	92.1609	92.1106	91.9276	92.6105	92.9545	97.3739	90.0665	96.6518	91.2937	98.3731	90.1742	79.0223	92.9712	93.2096	92.6484	98.2932	94.5435	90.5519	97.2793	92.2339	97.9095	98.5688	99.2410	98.8740	98.0671	98.8855	86.8680	92.4874	96.3887	83.3566	93.2312	92.5302	91.7544	92.8021	90.1790	95.8404	95.6527	90.9317	96.9221	95.3944	88.3028	94.9715	91.2410	95.5633	94.4439	96.4400	0.0000	92.6108	84.5131	69.6212	94.5682	93.6619	95.3581	95.6627	99.9973	98.2060	99.0853	98.2875	99.3768	99.4820	98.4929	98.4620	98.6916	98.5043	98.9146	99.0804	97.9765	99.0487	98.7173	99.4348	98.7282	98.2967	98.4978	98.4568	97.7167	98.5307	98.8992	98.7794	98.6784	98.6761	98.7191	99.0868	98.8558	98.9417	98.4649	99.2077	98.7030	98.5037	98.7701	98.2451	98.6371	99.4011	98.3575
137_MES	97.9240	97.5673	93.2222	96.9467	98.2548	94.1610	97.2244	98.3372	96.8061	97.1875	98.5646	98.0662	97.9812	97.0213	99.1601	98.5012	85.1954	97.3188	84.5959	97.8864	97.9321	85.1436	97.7404	97.7275	97.5773	97.4172	96.6434	96.9176	97.1447	98.4969	98.0041	97.5294	89.8615	97.0875	97.9952	98.0177	97.9948	87.8063	95.9107	95.7961	96.0470	95.1503	94.8352	97.3121	97.4873	88.1445	93.4052	88.0090	96.0535	97.3518	90.3280	96.6926	94.0170	90.3514	96.2257	96.4582	87.7490	95.2852	97.6982	97.0349	95.6300	97.6934	92.1204	96.2638	95.9656	78.9905	93.9216	95.5135	84.8769	94.8541	97.8515	94.3198	92.1668	77.2836	94.2808	95.4072	79.5196	95.4004	95.7327	96.0019	95.7291	94.8568	96.2058	95.4621	92.6108	0.0000	92.4843	88.6833	64.9247	92.2543	96.7903	95.2721	99.9878	97.7673	97.8159	96.6911	99.5233	99.3159	97.5563	97.6734	96.4513	98.3898	98.1549	98.1961	96.7828	98.4724	96.1889	98.4967	98.4839	96.5552	97.1525	98.4570	97.3088	98.6052	99.3515	98.7011	97.7779	98.6715	98.8519	98.7675	97.5642	98.8406	98.4867	98.7508	97.6030	99.1830	98.8515	97.8048	98.6451	98.9328	98.2011
137_SUR	97.4916	94.4369	95.3906	96.0719	95.3352	94.9461	95.0938	95.0400	91.2351	95.6085	88.8652	91.2483	94.0523	92.1910	92.0976	93.7244	97.5643	88.5638	97.5728	88.3613	88.0025	98.3472	88.7924	92.2746	86.5286	89.4787	87.2446	86.2048	88.9990	85.0168	85.9794	78.9267	98.3077	82.5841	86.5513	86.2014	87.8135	98.6126	88.6670	89.4841	88.7128	92.7114	92.9389	97.8505	91.9494	97.8137	92.6734	98.2495	86.1616	91.0670	90.9876	86.3780	87.1433	98.5243	90.8324	90.1547	97.0322	90.4193	98.6783	98.5805	99.2069	99.1849	98.9870	99.0772	90.3360	97.3136	84.2200	88.1909	86.5409	81.2514	69.7798	70.8052	91.3654	98.2159	84.8305	90.6654	96.1692	82.3286	93.1791	82.1069	87.1270	82.2574	96.4524	85.9317	84.5131	92.4843	0.0000	86.6862	96.4914	69.5367	97.0754	97.5016	99.9976	98.8677	99.3370	98.7134	99.6356	99.5976	98.9484	98.8937	98.7387	99.1177	99.2523	99.3644	98.9392	99.3391	99.0433	99.5124	99.2456	98.9032	98.9946	99.0875	98.8854	99.1173	99.3604	99.1851	99.2514	99.1910	99.1966	99.4524	99.2907	99.3841	99.1573	99.4933	99.1208	99.1855	99.2135	98.9514	99.1123	99.6208	98.9816
138_DCM	97.8187	94.4495	95.9696	96.5958	94.3292	92.1265	95.6423	94.8349	94.9550	96.1590	94.1652	95.6496	91.4653	96.0147	97.2742	97.9987	96.4130	94.2258	95.5570	95.5132	94.1617	95.6537	94.6840	90.7806	94.1233	89.7330	93.0715	94.0482	93.9329	93.8924	89.1978	90.9490	97.2286	91.7838	91.7822	91.2656	90.5164	94.9763	89.7904	90.2459	90.3797	92.3083	92.5575	96.8224	91.6724	94.2408	91.0682	95.0152	90.3633	84.0697	90.3764	91.1754	89.7151	95.7566	91.9676	90.2748	94.0764	90.4853	97.7911	97.6732	98.3727	98.5746	97.2154	98.0156	90.5023	88.1267	92.6470	85.9170	91.1780	91.5285	90.6414	89.8190	88.3886	94.0772	93.6905	89.3020	93.6944	93.3638	87.0432	90.8385	89.0963	91.0662	92.3284	93.7830	69.6212	88.6833	86.6862	0.0000	85.1005	83.2331	95.5298	95.1004	99.9729	98.3313	98.7665	97.8494	99.4531	99.4459	98.4145	98.3831	98.2288	98.4849	98.9146	98.8222	97.8075	98.9283	97.5537	99.1406	98.8046	98.1820	98.3464	98.5479	97.6994	98.6681	99.0394	98.8929	98.7094	98.8597	98.7537	99.1314	98.8098	98.9835	98.5522	99.2402	98.1816	98.7581	98.6389	98.2188	98.7732	99.3475	98.2556
138_MES	97.5881	97.6667	90.9762	96.4435	98.5482	92.7025	96.1374	97.9820	96.2035	94.4446	98.7134	98.2599	97.6960	96.7792	99.4130	98.4835	84.3099	97.4185	86.3301	97.7755	97.5121	83.8212	97.4694	97.9140	96.9144	97.1427	96.1056	96.4743	96.2261	98.2021	98.2145	97.6670	91.0631	96.3294	98.0012	98.0585	97.9634	87.4064	93.7935	95.3651	95.0325	94.0054	94.0182	97.3420	97.1116	88.1547	91.7301	84.8114	95.0480	97.4755	89.9523	95.2717	92.4043	88.7147	94.5893	96.0773	86.3779	93.8266	97.3025	96.4549	94.3302	97.0580	92.4140	96.1371	96.4492	81.3053	95.2409	95.4548	87.1017	95.4114	98.5393	94.2258	90.6771	78.4102	94.8276	95.1643	78.9332	95.4386	96.0171	95.6039	95.9708	94.9752	95.6968	96.2110	94.5682	64.9247	96.4914	85.1005	0.0000	89.9338	96.2875	95.0656	99.9877	97.7335	97.4505	96.2106	99.3023	99.1312	97.7420	97.7506	96.0135	98.2655	98.4187	98.1612	97.1921	98.3613	96.1146	98.4743	98.2651	97.2327	97.5152	98.6016	97.7030	98.5382	99.4513	98.8345	98.0166	98.7937	98.9630	98.8880	97.3382	98.8078	98.5777	98.7851	97.3063	99.3104	98.6951	98.1028	98.7802	99.0099	98.3756
138_SUR	97.8643	94.9263	93.6197	96.6694	97.0548	95.1271	95.5039	95.5627	88.8728	91.9327	85.7277	91.4381	95.2003	92.3755	94.7710	96.0837	97.2928	90.4326	97.9696	90.4096	88.1710	97.2295	89.0405	92.4707	80.7015	88.0029	80.5502	77.4009	83.8016	77.5445	83.8376	76.7834	97.9178	78.4841	83.0574	81.6472	84.8929	97.7147	84.7229	87.5409	86.6641	93.4712	93.6440	98.3597	93.0771	97.6084	91.9681	96.2080	86.8430	92.4905	87.7295	80.9015	85.7088	97.5349	86.3539	88.9136	94.9679	87.3854	98.8559	98.4949	98.8668	99.1655	99.1446	98.7041	93.0169	97.8171	84.1213	93.7365	90.7376	87.8269	78.3560	76.0593	90.9573	96.8527	84.4557	87.6770	92.8118	76.2951	92.9065	76.0314	83.0710	75.5890	95.3276	80.4636	93.6619	92.2543	69.5367	83.2331	89.9338	0.0000	97.8463	98.0577	99.9971	99.1911	99.3245	98.5874	99.7520	99.7180	99.1799	99.1481	98.7926	99.3393	99.5041	99.3973	99.0841	99.4256	98.7883	99.4606	99.3967	99.1393	99.1569	99.3954	99.2821	99.3799	99.5851	99.4254	99.3689	99.4337	99.3721	99.6433	99.4170	99.5982	99.4927	99.6393	99.1360	99.5191	99.4660	99.2538	99.4670	99.7122	99.2011
155_DCM	93.8490	90.1899	91.3024	91.3678	90.2744	88.9580	90.4144	93.5607	97.0941	98.0903	98.1451	98.2257	97.8620	97.4951	98.3184	98.2938	98.2676	96.6466	97.5130	96.9911	97.3229	95.5017	97.5944	98.0279	97.3373	98.1487	97.6627	97.9333	97.6749	97.8813	97.5592	97.8720	97.6253	97.7006	98.1575	97.7535	96.8294	95.5926	96.0288	95.5718	96.4568	90.2644	89.4236	93.1958	89.4659	90.7262	89.6526	95.2161	93.8501	96.5648	94.6860	96.6739	94.8173	93.3520	95.6816	93.8260	92.1138	93.7387	89.6006	93.7140	95.0366	95.5896	96.3876	95.6708	95.9424	96.7369	96.9891	92.9611	94.0025	93.8963	96.8853	96.7366	95.1308	97.4652	96.8768	97.5633	96.6237	97.5780	96.5387	97.5062	97.5283	97.5531	97.9857	97.9500	95.3581	96.7903	97.0754	95.5298	96.2875	97.8463	0.0000	66.1166	99.9806	84.3462	80.7037	81.8421	85.4345	94.8101	90.6248	90.3716	90.4986	89.7092	92.4471	93.6228	86.3178	92.4350	89.8212	93.4563	85.2827	86.3237	87.0670	88.3310	85.3961	88.2642	92.9225	90.8868	91.0412	91.3468	91.5849	92.9528	84.8789	91.8697	89.4206	92.6098	91.9393	87.3933	88.7339	84.7082	87.1905	93.9743	86.3987
155_MES	94.9373	91.8294	94.1873	93.3564	91.5305	90.4383	92.6022	94.4517	97.5696	98.0436	98.4598	98.4992	97.8038	98.0840	98.6080	98.5234	97.7075	96.9933	96.0492	97.6109	97.8875	95.1440	97.9145	98.2852	98.0937	98.3790	98.0257	98.3420	98.0197	98.2979	97.8742	98.2797	95.8623	98.0236	98.4727	98.1556	97.2413	92.6365	96.5088	95.7648	96.7241	91.1899	90.4214	93.6518	90.7892	87.4098	90.8116	93.6485	94.3657	96.7012	92.8176	97.1115	94.7556	90.4747	94.9334	94.4136	89.8773	94.1308	91.8515	94.6946	95.2338	96.0568	94.5780	95.6370	96.3806	94.6747	97.3051	94.1589	93.7144	95.2393	97.5210	96.8174	95.1157	95.1804	97.2655	97.6277	93.8887	97.8967	96.1837	97.8938	97.7576	97.8680	97.8138	98.4156	95.6627	95.2721	97.5016	95.1004	95.0656	98.0577	66.1166	0.0000	99.9722	86.8422	80.1003	86.1362	95.7471	94.7899	90.8027	90.7853	92.3731	90.9171	93.8793	93.3915	87.0485	93.2046	90.8312	95.4930	88.4149	88.4228	88.1766	90.9291	85.4081	90.8100	94.9359	92.9342	93.0491	93.8232	93.9242	94.3243	87.4862	92.4558	88.8281	93.8725	93.1598	89.5902	91.1061	87.6618	89.2355	96.2800	90.0232
155_SUR	99.9353	99.9947	99.9576	99.9954	99.9962	99.9875	99.9920	99.9561	99.9811	99.9359	99.9930	99.9923	99.9937	99.9932	99.9962	99.9844	99.9697	99.9959	99.9697	99.9956	99.9968	99.9791	99.9963	99.8970	99.9947	99.9965	99.9922	99.9925	99.9751	99.9967	99.9966	99.9975	99.9437	99.9837	99.9974	99.9970	99.9950	99.9871	99.9895	99.9934	99.9888	99.9918	99.9672	99.9951	99.9961	99.9830	99.9903	99.9793	99.9904	99.9950	99.9832	99.9936	99.9880	99.9546	99.9829	99.9918	99.9710	99.9794	99.9810	99.9822	99.9701	99.9878	99.9774	99.9889	99.9875	99.9956	99.9880	99.9908	99.9782	99.9931	99.9863	99.9946	99.9838	99.9907	99.9922	99.9956	99.9877	99.9948	99.9932	99.9870	99.9970	99.9963	99.9966	99.9963	99.9973	99.9878	99.9976	99.9729	99.9877	99.9971	99.9806	99.9722	0.0000	99.9666	99.9637	99.9511	99.9186	99.9696	99.9587	99.9707	99.9716	99.9881	99.9857	99.9777	99.9901	99.9848	99.9764	99.9869	99.9848	99.9847	99.9644	99.9935	99.9932	99.9929	99.9945	99.9927	99.9851	99.9932	99.9926	99.9914	99.9792	99.9202	99.9882	99.9886	99.9890	99.9931	99.9933	99.9739	99.9812	99.9830	99.9847
158_DCM	97.3149	96.9279	95.8363	96.2710	96.6572	95.0076	95.9799	97.9336	98.2842	99.0397	99.3949	99.3049	99.2045	99.0218	99.4477	99.1521	98.8014	98.7230	98.7597	98.8804	99.1066	98.7210	99.1268	99.3818	98.9654	99.2641	98.8480	99.0588	98.7977	99.2179	99.2158	99.2144	99.0045	99.0804	99.3910	99.1822	99.0423	97.5491	98.3796	98.2998	98.8678	95.7947	95.7606	96.3744	96.6811	94.6151	96.2558	97.9331	97.5294	98.8372	97.7936	98.6327	97.9772	96.6850	98.2863	97.9526	95.4961	98.0591	92.8509	95.0450	96.1900	95.9038	97.4703	96.4246	98.5719	98.4559	98.8140	97.4128	97.5961	97.8690	98.9655	98.8381	98.1231	98.4231	98.4002	99.0909	98.0971	98.9655	98.7866	98.7755	99.1205	99.1281	99.3586	99.1818	98.2060	97.7673	98.8677	98.3313	97.7335	99.1911	84.3462	86.8422	99.9666	0.0000	81.0329	78.5579	94.9117	59.8816	85.4895	86.9522	88.3448	85.3451	89.5633	91.1829	86.2449	87.6785	87.6617	90.8951	86.1464	85.9992	86.9933	86.6174	85.5218	87.7894	91.4815	89.0594	88.4287	88.9124	89.4549	90.9188	80.9246	91.2227	87.6234	90.4832	86.9457	87.3734	86.1438	84.8812	83.1884	85.4805	80.9449
158_MES	97.7404	98.4653	97.2022	98.0237	98.6087	96.1095	96.7276	98.6674	97.8965	97.9412	99.6430	99.5570	99.3890	99.0569	99.7697	99.3636	98.4603	98.5180	97.7493	99.1859	99.3703	97.0055	99.2901	99.5458	99.2604	99.4809	99.1842	99.3091	98.9238	99.4190	99.5929	99.5446	97.8459	99.2264	99.6789	99.4312	99.5214	97.4327	98.7547	98.8245	99.0294	97.7080	97.7025	98.2301	98.4549	95.2178	97.7320	94.8927	98.5076	99.4227	97.2914	98.9453	98.0123	95.7654	98.3525	98.7264	95.1223	98.3489	95.8346	97.3481	94.6671	95.2993	94.6552	94.5291	99.0688	98.1442	99.0778	98.7796	97.6718	98.8091	99.4741	99.0209	98.3298	97.9448	99.0529	99.3007	96.7225	99.2388	99.0244	99.3677	99.4131	99.3249	99.3793	99.4978	99.0853	97.8159	99.3370	98.7665	97.4505	99.3245	80.7037	80.1003	99.9637	81.0329	0.0000	73.5510	90.6847	86.4317	85.9022	89.9790	91.6974	88.2004	92.3217	89.4508	86.6418	90.1355	84.4121	90.7792	80.7141	89.1055	81.5073	90.2041	87.9279	91.9269	95.5598	92.3755	88.2772	93.9110	94.0476	91.5370	75.5829	83.8898	79.1950	90.3444	91.8408	93.4873	91.9169	89.7665	84.9843	96.2017	92.3452
158_SUR	96.1003	96.5264	93.2194	95.7310	97.1871	93.4309	96.8755	98.0772	98.0768	98.7579	99.3843	99.1024	99.1805	98.4915	99.4498	99.3941	98.6339	98.8380	98.9530	98.7625	99.0652	97.4919	99.0970	99.2676	98.7227	99.1757	99.0108	99.2158	98.9932	99.2842	99.2775	99.2529	99.0581	99.2051	99.4049	99.3504	99.1082	97.1616	98.5709	98.3856	98.5238	95.9020	95.9685	96.2999	96.9403	95.5764	95.0887	96.7186	97.8439	98.9431	98.1393	98.7287	97.7201	96.9357	98.6988	97.7142	95.6546	98.0132	92.8839	94.5898	95.7063	96.1695	97.8391	96.3096	98.4063	97.6054	98.5820	97.4177	96.0373	97.2046	99.0435	97.9121	97.2672	97.6530	98.2880	98.4950	97.1053	97.9188	98.8833	98.8236	98.7751	98.0887	98.3803	98.4585	98.2875	96.6911	98.7134	97.8494	96.2106	98.5874	81.8421	86.1362	99.9511	78.5579	73.5510	0.0000	91.1669	91.1600	79.1798	81.1682	77.7491	81.3073	83.9620	82.5159	78.3771	81.4382	75.4031	87.0478	83.2953	85.6184	83.2301	84.9073	85.3048	86.9127	90.7915	89.4261	86.5435	87.9967	85.9923	90.7359	86.1036	89.9907	85.1290	90.2604	87.2327	87.2844	86.9292	80.6094	82.1869	95.1921	83.4773
163_MES	99.3624	99.1653	99.2514	99.1811	99.1091	98.9957	99.1086	99.2707	99.6777	99.6735	99.8008	99.7970	99.7615	99.7502	99.8326	99.8154	99.7291	99.6260	99.5906	99.6869	99.7167	99.6457	99.7144	99.7454	99.7162	99.7964	99.7087	99.7457	99.7218	99.7503	99.7590	99.7419	99.5653	99.7325	99.7890	99.7524	99.6957	99.2001	99.5702	99.5016	99.6513	98.7713	98.7249	99.0008	99.0629	98.2712	98.9841	99.1751	99.3202	99.6517	99.1997	99.6192	99.4747	98.8562	99.5802	99.3319	98.5805	99.1853	97.8581	98.4299	98.8531	98.4102	98.7795	98.8153	99.5480	99.4708	99.6418	99.1016	98.8558	99.2753	99.5341	99.5224	99.5053	99.5268	99.6494	99.6956	98.8523	99.5893	99.6422	99.6406	99.7075	99.7044	99.8055	99.7341	99.3768	99.5233	99.6356	99.4531	99.3023	99.7520	85.4345	95.7471	99.9186	94.9117	90.6847	91.1669	0.0000	97.4726	94.0492	94.6859	94.6910	94.1102	95.6483	95.6223	94.5118	95.7042	93.9903	97.4033	91.1155	95.4313	95.0251	94.4625	93.8438	95.4607	96.2268	96.4789	95.4785	95.5348	93.3870	92.8324	93.4135	94.8446	89.9003	93.9603	94.8404	95.0488	90.0462	92.2975	94.5719	94.3058	89.7805
163_SUR	99.1694	99.3118	98.7691	99.1990	99.2227	98.7164	99.0401	99.3913	99.5889	99.4922	99.8000	99.7830	99.7324	99.7054	99.8421	99.7768	99.5077	99.5602	99.2445	99.6876	99.7184	99.4525	99.7174	99.7633	99.6837	99.7619	99.6976	99.6703	99.6371	99.7289	99.7560	99.7020	99.4898	99.7318	99.7704	99.7787	99.6985	98.9761	99.6069	99.5020	99.5700	98.9910	98.9660	99.0530	99.2349	98.3458	99.1668	99.0512	99.3062	99.6671	99.2115	99.6385	99.4054	98.9124	99.3893	99.4881	98.5815	99.4327	98.0788	98.5706	98.3597	96.9012	98.6915	98.4183	99.6047	99.3790	99.6682	99.3542	99.0455	99.3902	99.7085	99.6558	99.5588	99.3393	99.6613	99.7393	99.0755	99.6604	99.6070	99.6852	99.7440	99.6847	99.7458	99.7858	99.4820	99.3159	99.5976	99.4459	99.1312	99.7180	94.8101	94.7899	99.9696	59.8816	86.4317	91.1600	97.4726	0.0000	90.6921	90.1163	92.9112	89.4486	93.7276	92.0165	92.0488	89.5470	88.6245	93.0657	90.6863	94.0852	90.7690	92.8666	94.7136	94.8121	95.5625	94.9291	93.6944	96.2299	95.6531	95.4661	90.5850	94.7628	92.6452	94.7840	87.5732	96.4249	95.7069	93.9809	90.8764	87.2660	87.8645
168_DCM	97.7588	97.6904	95.9630	97.1762	97.3313	96.0487	97.3137	98.4588	98.4781	99.3619	99.4859	99.2994	99.2653	99.0259	99.5358	99.4035	98.7113	99.0942	99.1216	99.1529	99.3017	98.8610	99.2188	99.4198	99.1779	99.3737	99.2449	99.1785	99.1328	99.4197	99.3070	99.3075	98.9425	99.3066	99.4253	99.4066	99.1740	97.4754	98.8654	98.4794	98.9621	96.6390	96.3546	96.3739	97.4910	95.6179	96.9184	97.9285	98.1891	98.9949	98.4461	98.9058	98.2248	97.5034	98.9308	98.0754	96.1748	98.5393	92.8502	94.7123	96.2887	95.6199	97.0808	95.7073	98.8410	98.4407	98.9982	97.8364	97.8617	98.2412	99.1819	98.8708	98.3551	98.3134	98.6533	98.9822	97.8064	98.8627	99.0739	99.0727	99.1876	99.1613	99.2013	99.2177	98.4929	97.5563	98.9484	98.4145	97.7420	99.1799	90.6248	90.8027	99.9587	85.4895	85.9022	79.1798	94.0492	90.6921	0.0000	48.7375	49.1739	63.2470	70.6970	75.6177	73.1711	72.1734	70.4204	86.7132	78.0200	74.3298	75.5302	74.0705	76.2337	77.2765	84.5970	83.5526	81.3905	82.5251	82.2241	81.8395	82.1997	84.8957	80.1327	81.0085	80.0670	79.8758	75.9574	79.9765	76.8153	95.2996	80.7723
168_IZZ	97.4129	97.3679	95.3850	97.1503	97.1177	95.7594	97.7816	98.3804	98.9669	99.3449	99.4355	99.1562	99.1848	98.6919	99.4700	99.4316	98.1119	99.0138	99.0522	99.1153	99.2737	98.5629	99.2137	99.4158	99.1620	99.1134	99.1021	98.8737	98.7838	99.2182	99.2534	99.2521	99.1031	99.3008	99.4005	99.3824	99.1058	96.8366	98.8919	98.5135	98.9270	96.3521	96.1965	96.0843	97.4039	95.2848	96.4364	97.6899	98.0620	98.9311	98.4083	98.8624	98.2446	97.0252	98.9562	98.2927	95.9186	98.5657	92.6757	94.5416	95.9708	95.3272	96.7311	95.4931	98.7692	97.9608	99.0624	97.5737	97.1338	97.7080	99.1731	98.6275	98.1743	97.6389	98.8660	98.8767	97.2643	98.2210	99.0748	99.1045	99.0619	98.7642	98.8850	99.0123	98.4620	97.6734	98.8937	98.3831	97.7506	99.1481	90.3716	90.7853	99.9707	86.9522	89.9790	81.1682	94.6859	90.1163	48.7375	0.0000	53.3564	64.0008	69.8090	72.5068	71.0094	71.9372	74.6627	90.3775	83.4440	72.2555	74.8196	73.1870	76.5930	77.7937	85.1370	83.5892	83.4140	82.7387	82.5580	83.0766	87.3091	85.7777	81.0796	83.6256	80.8142	80.2191	77.7615	74.1693	78.8239	94.4451	80.9914
